Compilation;Date;Value;plotParameter;Order
"IEA 2003";2007-09-11;1419672.1311475;1;5
"IEA 2003";2007-10-07;1426775.9562842;1;5
"IEA 2003";2007-11-02;1433879.7814208;1;5
"IEA 2003";2007-11-28;1440983.6065574;1;5
"IEA 2003";2007-12-24;1448087.431694;1;5
"IEA 2003";2008-01-19;1455191.2568306;1;5
"IEA 2003";2008-02-14;1462295.0819672;1;5
"IEA 2003";2008-03-11;1469398.9071038;1;5
"IEA 2003";2008-04-06;1476502.7322404;1;5
"IEA 2003";2008-05-02;1483606.557377;1;5
"IEA 2003";2008-05-28;1490710.3825137;1;5
"IEA 2003";2008-06-23;1497814.2076503;1;5
"IEA 2003";2008-07-19;1509863.0136986;1;5
"IEA 2003";2008-08-14;1524109.5890411;1;5
"IEA 2003";2008-09-09;1538356.1643836;1;5
"IEA 2003";2008-10-05;1552602.739726;1;5
"IEA 2003";2008-10-31;1566849.3150685;1;5
"IEA 2003";2008-11-26;1581095.890411;1;5
"IEA 2003";2008-12-22;1595342.4657534;1;5
"IEA 2003";2009-01-17;1609589.0410959;1;5
"IEA 2003";2009-02-12;1623835.6164384;1;5
"IEA 2003";2009-03-10;1638082.1917808;1;5
"IEA 2003";2009-04-05;1652328.7671233;1;5
"IEA 2003";2009-05-01;1666575.3424658;1;5
"IEA 2003";2009-05-27;1680821.9178082;1;5
"IEA 2003";2009-06-22;1695068.4931507;1;5
"IEA 2003";2009-07-18;1704657.5342466;1;5
"IEA 2003";2009-08-13;1711780.8219178;1;5
"IEA 2003";2009-09-08;1718904.109589;1;5
"IEA 2003";2009-10-04;1726027.3972603;1;5
"IEA 2003";2009-10-30;1733150.6849315;1;5
"IEA 2003";2009-11-25;1740273.9726027;1;5
"IEA 2003";2009-12-21;1747397.260274;1;5
"IEA 2003";2010-01-16;1754520.5479452;1;5
"IEA 2003";2010-02-11;1761643.8356164;1;5
"IEA 2003";2010-03-09;1768767.1232877;1;5
"IEA 2003";2010-04-04;1775890.4109589;1;5
"IEA 2003";2010-04-30;1783013.6986301;1;5
"IEA 2003";2010-05-26;1790136.9863014;1;5
"IEA 2003";2010-06-21;1797260.2739726;1;5
"IEA 2003";2010-07-17;1808767.1232877;1;5
"IEA 2003";2010-08-12;1823013.6986301;1;5
"IEA 2003";2010-09-07;1837260.2739726;1;5
"IEA 2003";2010-10-03;1851506.8493151;1;5
"IEA 2003";2010-10-29;1865753.4246575;1;5
"IEA 2003";2010-11-24;1880000;1;5
"IEA 2003";2010-12-20;1894246.5753425;1;5
"IEA 2003";2011-01-15;1908493.1506849;1;5
"IEA 2003";2011-02-10;1922739.7260274;1;5
"IEA 2003";2011-03-08;1936986.3013699;1;5
"IEA 2003";2011-04-03;1951232.8767123;1;5
"IEA 2003";2011-04-29;1965479.4520548;1;5
"IEA 2003";2011-05-25;1979726.0273973;1;5
"IEA 2003";2011-06-20;1993972.6027397;1;5
"IEA 2003";2011-07-16;2004098.3606557;1;5
"IEA 2003";2011-08-11;2011202.1857923;1;5
"IEA 2003";2011-09-06;2018306.010929;1;5
"IEA 2003";2011-10-02;2025409.8360656;1;5
"IEA 2003";2011-10-28;2032513.6612022;1;5
"IEA 2003";2011-11-23;2039617.4863388;1;5
"IEA 2003";2011-12-19;2046721.3114754;1;5
"IEA 2003";2012-01-14;2053825.136612;1;5
"IEA 2003";2012-02-09;2060928.9617486;1;5
"IEA 2003";2012-03-06;2068032.7868852;1;5
"IEA 2003";2012-04-01;2075136.6120219;1;5
"IEA 2003";2012-04-27;2082240.4371585;1;5
"IEA 2003";2012-05-23;2089344.2622951;1;5
"IEA 2003";2012-06-18;2096448.0874317;1;5
"IEA 2003";2012-07-14;2107123.2876712;1;5
"IEA 2003";2012-08-09;2121369.8630137;1;5
"IEA 2003";2012-09-04;2135616.4383562;1;5
"IEA 2003";2012-09-30;2149863.0136986;1;5
"IEA 2003";2012-10-26;2164109.5890411;1;5
"IEA 2003";2012-11-21;2178356.1643836;1;5
"IEA 2003";2012-12-17;2192602.739726;1;5
"IEA 2003";2013-01-12;2206849.3150685;1;5
"IEA 2003";2013-02-07;2221095.890411;1;5
"IEA 2003";2013-03-05;2235342.4657534;1;5
"IEA 2003";2013-03-31;2249589.0410959;1;5
"IEA 2003";2013-04-26;2263835.6164384;1;5
"IEA 2003";2013-05-22;2278082.1917808;1;5
"IEA 2003";2013-06-17;2292328.7671233;1;5
"IEA 2003";2013-07-13;2306575.3424658;1;5
"IEA 2003";2013-08-08;2320821.9178082;1;5
"IEA 2003";2013-09-03;2335068.4931507;1;5
"IEA 2003";2013-09-29;2349315.0684932;1;5
"IEA 2003";2013-10-25;2363561.6438356;1;5
"IEA 2003";2013-11-20;2377808.2191781;1;5
"IEA 2003";2013-12-16;2392054.7945205;1;5
"IEA 2003";2014-01-11;2406301.369863;1;5
"IEA 2003";2014-02-06;2420547.9452055;1;5
"IEA 2003";2014-03-04;2434794.5205479;1;5
"IEA 2003";2014-03-30;2449041.0958904;1;5
"IEA 2003";2014-04-25;2463287.6712329;1;5
"IEA 2003";2014-05-21;2477534.2465753;1;5
"IEA 2003";2014-06-16;2491780.8219178;1;5
"IEA 2003";2014-07-12;2503013.6986301;1;5
"IEA 2003";2014-08-07;2510136.9863014;1;5
"IEA 2003";2014-09-02;2517260.2739726;1;5
"IEA 2003";2014-09-28;2524383.5616438;1;5
"IEA 2003";2014-10-24;2531506.8493151;1;5
"IEA 2003";2014-11-19;2538630.1369863;1;5
"IEA 2003";2014-12-15;2545753.4246575;1;5
"IEA 2003";2015-01-10;2552876.7123288;1;5
"IEA 2003";2015-02-05;2560000;1;5
"IEA 2003";2015-03-03;2567123.2876712;1;5
"IEA 2003";2015-03-29;2574246.5753425;1;5
"IEA 2003";2015-04-24;2581369.8630137;1;5
"IEA 2003";2015-05-20;2588493.1506849;1;5
"IEA 2003";2015-06-15;2595616.4383562;1;5
"IEA 2003";2015-07-11;2605464.4808743;1;5
"IEA 2003";2015-08-06;2619672.1311475;1;5
"IEA 2003";2015-09-01;2633879.7814208;1;5
"IEA 2003";2015-09-27;2648087.431694;1;5
"IEA 2003";2015-10-23;2662295.0819672;1;5
"IEA 2003";2015-11-18;2676502.7322404;1;5
"IEA 2003";2015-12-14;2690710.3825137;1;5
"IEA 2003";2016-01-09;2704918.0327869;1;5
"IEA 2003";2016-02-04;2719125.6830601;1;5
"IEA 2003";2016-03-01;2733333.3333333;1;5
"IEA 2003";2016-03-27;2747540.9836066;1;5
"IEA 2003";2016-04-22;2761748.6338798;1;5
"IEA 2003";2016-05-18;2775956.284153;1;5
"IEA 2003";2016-06-13;2790163.9344262;1;5
"IEA 2003";2016-07-09;2804383.5616438;1;5
"IEA 2003";2016-08-04;2818630.1369863;1;5
"IEA 2003";2016-08-30;2832876.7123288;1;5
"IEA 2003";2016-09-25;2847123.2876712;1;5
"IEA 2003";2016-10-21;2861369.8630137;1;5
"IEA 2003";2016-11-16;2875616.4383562;1;5
"IEA 2003";2016-12-12;2889863.0136986;1;5
"IEA 2003";2017-01-07;2904109.5890411;1;5
"IEA 2003";2017-02-02;2918356.1643836;1;5
"IEA 2003";2017-02-28;2932602.739726;1;5
"IEA 2003";2017-03-26;2946849.3150685;1;5
"IEA 2003";2017-04-21;2961095.890411;1;5
"IEA 2003";2017-05-17;2975342.4657534;1;5
"IEA 2003";2017-06-12;2989589.0410959;1;5
"IEA 2003";2017-07-08;3001917.8082192;1;5
"IEA 2003";2017-08-03;3009041.0958904;1;5
"IEA 2003";2017-08-29;3016164.3835616;1;5
"IEA 2003";2017-09-24;3023287.6712329;1;5
"IEA 2003";2017-10-20;3030410.9589041;1;5
"IEA 2003";2017-11-15;3037534.2465753;1;5
"IEA 2003";2017-12-11;3044657.5342466;1;5
"IEA 2003";2018-01-06;3051780.8219178;1;5
"IEA 2003";2018-02-01;3058904.109589;1;5
"IEA 2003";2018-02-27;3066027.3972603;1;5
"IEA 2003";2018-03-25;3073150.6849315;1;5
"IEA 2003";2018-04-20;3080273.9726027;1;5
"IEA 2003";2018-05-16;3087397.260274;1;5
"IEA 2003";2018-06-11;3094520.5479452;1;5
"IEA 2003";2018-07-07;3103287.6712329;1;5
"IEA 2003";2018-08-02;3117534.2465753;1;5
"IEA 2003";2018-08-28;3131780.8219178;1;5
"IEA 2003";2018-09-23;3146027.3972603;1;5
"IEA 2003";2018-10-19;3160273.9726027;1;5
"IEA 2003";2018-11-14;3174520.5479452;1;5
"IEA 2003";2018-12-10;3188767.1232877;1;5
"IEA 2003";2019-01-05;3203013.6986301;1;5
"IEA 2003";2019-01-31;3217260.2739726;1;5
"IEA 2003";2019-02-26;3231506.8493151;1;5
"IEA 2003";2019-03-24;3245753.4246575;1;5
"IEA 2003";2019-04-19;3260000;1;5
"IEA 2003";2019-05-15;3274246.5753425;1;5
"IEA 2003";2019-06-10;3288493.1506849;1;5
"IEA 2003";2019-07-06;3302732.2404372;1;5
"IEA 2003";2019-08-01;3316939.8907104;1;5
"IEA 2003";2019-08-27;3331147.5409836;1;5
"IEA 2003";2019-09-22;3345355.1912568;1;5
"IEA 2003";2019-10-18;3359562.8415301;1;5
"IEA 2003";2019-11-13;3373770.4918033;1;5
"IEA 2003";2019-12-09;3387978.1420765;1;5
"IEA 2003";2020-01-04;3402185.7923497;1;5
"IEA 2003";2020-01-30;3416393.442623;1;5
"IEA 2003";2020-02-25;3430601.0928962;1;5
"IEA 2003";2020-03-22;3444808.7431694;1;5
"IEA 2003";2020-04-17;3459016.3934426;1;5
"IEA 2003";2020-05-13;3473224.0437158;1;5
"IEA 2003";2020-06-08;3487431.6939891;1;5
"IEA 2003";2020-07-04;3500821.9178082;1;5
"IEA 2003";2020-07-30;3507945.2054795;1;5
"IEA 2003";2020-08-25;3515068.4931507;1;5
"IEA 2003";2020-09-20;3522191.7808219;1;5
"IEA 2003";2020-10-16;3529315.0684932;1;5
"IEA 2003";2020-11-11;3536438.3561644;1;5
"IEA 2003";2020-12-07;3543561.6438356;1;5
"IEA 2003";2021-01-02;3550684.9315068;1;5
"IEA 2003";2021-01-28;3557808.2191781;1;5
"IEA 2003";2021-02-23;3564931.5068493;1;5
"IEA 2003";2021-03-21;3572054.7945205;1;5
"IEA 2003";2021-04-16;3579178.0821918;1;5
"IEA 2003";2021-05-12;3586301.369863;1;5
"IEA 2003";2021-06-07;3593424.6575342;1;5
"IEA 2003";2021-07-03;3601095.890411;1;5
"IEA 2003";2021-07-29;3615342.4657534;1;5
"IEA 2003";2021-08-24;3629589.0410959;1;5
"IEA 2003";2021-09-19;3643835.6164384;1;5
"IEA 2003";2021-10-15;3658082.1917808;1;5
"IEA 2003";2021-11-10;3672328.7671233;1;5
"IEA 2003";2021-12-06;3686575.3424658;1;5
"IEA 2003";2022-01-01;3700821.9178082;1;5
"IEA 2003";2022-01-27;3715068.4931507;1;5
"IEA 2003";2022-02-22;3729315.0684932;1;5
"IEA 2003";2022-03-20;3743561.6438356;1;5
"IEA 2003";2022-04-15;3757808.2191781;1;5
"IEA 2003";2022-05-11;3772054.7945205;1;5
"IEA 2003";2022-06-06;3786301.369863;1;5
"IEA 2003";2022-07-02;3800273.9726027;1;5
"IEA 2003";2022-07-28;3807397.260274;1;5
"IEA 2003";2022-08-23;3814520.5479452;1;5
"IEA 2003";2022-09-18;3821643.8356164;1;5
"IEA 2003";2022-10-14;3828767.1232877;1;5
"IEA 2003";2022-11-09;3835890.4109589;1;5
"IEA 2003";2022-12-05;3843013.6986301;1;5
"IEA 2003";2022-12-31;3850136.9863014;1;5
"IEA 2003";2023-01-26;3857260.2739726;1;5
"IEA 2003";2023-02-21;3864383.5616438;1;5
"IEA 2003";2023-03-19;3871506.8493151;1;5
"IEA 2003";2023-04-14;3878630.1369863;1;5
"IEA 2003";2023-05-10;3885753.4246575;1;5
"IEA 2003";2023-06-05;3892876.7123288;1;5
"IEA 2003";2023-07-01;3900000;1;5
"IEA 2003";2023-07-27;3914207.6502732;1;5
"IEA 2003";2023-08-22;3928415.3005464;1;5
"IEA 2003";2023-09-17;3942622.9508197;1;5
"IEA 2003";2023-10-13;3956830.6010929;1;5
"IEA 2003";2023-11-08;3971038.2513661;1;5
"IEA 2003";2023-12-04;3985245.9016393;1;5
"IEA 2003";2023-12-30;3999453.5519126;1;5
"IEA 2003";2024-01-25;4013661.2021858;1;5
"IEA 2003";2024-02-20;4027868.852459;1;5
"IEA 2003";2024-03-17;4042076.5027322;1;5
"IEA 2003";2024-04-12;4056284.1530055;1;5
"IEA 2003";2024-05-08;4070491.8032787;1;5
"IEA 2003";2024-06-03;4084699.4535519;1;5
"IEA 2003";2024-06-29;4098907.1038251;1;5
"IEA 2003";2024-07-25;4113150.6849315;1;5
"IEA 2003";2024-08-20;4127397.260274;1;5
"IEA 2003";2024-09-15;4141643.8356164;1;5
"IEA 2003";2024-10-11;4155890.4109589;1;5
"IEA 2003";2024-11-06;4170136.9863014;1;5
"IEA 2003";2024-12-02;4184383.5616438;1;5
"IEA 2003";2024-12-28;4198630.1369863;1;5
"IEA 2003";2025-01-23;4212876.7123288;1;5
"IEA 2003";2025-02-18;4227123.2876712;1;5
"IEA 2003";2025-03-16;4241369.8630137;1;5
"IEA 2003";2025-04-11;4255616.4383562;1;5
"IEA 2003";2025-05-07;4269863.0136986;1;5
"IEA 2003";2025-06-02;4284109.5890411;1;5
"IEA 2003";2025-06-28;4298356.1643836;1;5
"IEA 2003";2025-07-24;4306301.369863;1;5
"IEA 2003";2025-08-19;4313424.6575342;1;5
"IEA 2003";2025-09-14;4320547.9452055;1;5
"IEA 2003";2025-10-10;4327671.2328767;1;5
"IEA 2003";2025-11-05;4334794.5205479;1;5
"IEA 2003";2025-12-01;4341917.8082192;1;5
"IEA 2003";2025-12-27;4349041.0958904;1;5
"IEA 2003";2026-01-22;4356164.3835616;1;5
"IEA 2003";2026-02-17;4363287.6712329;1;5
"IEA 2003";2026-03-15;4370410.9589041;1;5
"IEA 2003";2026-04-10;4377534.2465753;1;5
"IEA 2003";2026-05-06;4384657.5342466;1;5
"IEA 2003";2026-06-01;4391780.8219178;1;5
"IEA 2003";2026-06-27;4398904.109589;1;5
"IEA 2003";2026-07-23;4412054.7945205;1;5
