Compilation;Date;Value;plotParameter
"NEB 2003 - Techno-Vert";2018-04-10;2162515.9544746;1
"NEB 2003 - Techno-Vert";2018-04-21;2165945.8678002;1
"NEB 2003 - Techno-Vert";2018-05-02;2169375.7811257;1
"NEB 2003 - Techno-Vert";2018-05-13;2172805.6944513;1
"NEB 2003 - Techno-Vert";2018-05-24;2176235.6077769;1
"NEB 2003 - Techno-Vert";2018-06-04;2179665.5211025;1
"NEB 2003 - Techno-Vert";2018-06-15;2183095.4344281;1
"NEB 2003 - Techno-Vert";2018-06-26;2186525.3477537;1
"NEB 2003 - Techno-Vert";2018-07-07;2189955.2610792;1
"NEB 2003 - Techno-Vert";2018-07-18;2193385.1744048;1
"NEB 2003 - Techno-Vert";2018-07-29;2196815.0877305;1
"NEB 2003 - Techno-Vert";2018-08-09;2200245.0010561;1
"NEB 2003 - Techno-Vert";2018-08-20;2203674.9143817;1
"NEB 2003 - Techno-Vert";2018-08-31;2207104.8277073;1
"NEB 2003 - Techno-Vert";2018-09-11;2210534.7410329;1
"NEB 2003 - Techno-Vert";2018-09-22;2213964.6543584;1
"NEB 2003 - Techno-Vert";2018-10-03;2217394.567684;1
"NEB 2003 - Techno-Vert";2018-10-14;2220824.4810096;1
"NEB 2003 - Techno-Vert";2018-10-25;2223683.8510332;1
"NEB 2003 - Techno-Vert";2018-11-05;2225858.5690945;1
"NEB 2003 - Techno-Vert";2018-11-16;2228033.2871557;1
"NEB 2003 - Techno-Vert";2018-11-27;2230208.0052171;1
"NEB 2003 - Techno-Vert";2018-12-08;2232382.7232783;1
"NEB 2003 - Techno-Vert";2018-12-19;2234557.4413395;1
"NEB 2003 - Techno-Vert";2018-12-30;2236732.1594008;1
"NEB 2003 - Techno-Vert";2019-01-10;2240020.2950436;1
"NEB 2003 - Techno-Vert";2019-01-21;2243419.7724445;1
"NEB 2003 - Techno-Vert";2019-02-01;2246819.2498454;1
"NEB 2003 - Techno-Vert";2019-02-12;2250218.7272463;1
"NEB 2003 - Techno-Vert";2019-02-23;2253618.2046472;1
"NEB 2003 - Techno-Vert";2019-03-06;2257017.6820481;1
"NEB 2003 - Techno-Vert";2019-03-17;2260417.159449;1
"NEB 2003 - Techno-Vert";2019-03-28;2263816.63685;1
"NEB 2003 - Techno-Vert";2019-04-08;2267216.1142509;1
"NEB 2003 - Techno-Vert";2019-04-19;2270615.5916518;1
"NEB 2003 - Techno-Vert";2019-04-30;2274015.0690527;1
"NEB 2003 - Techno-Vert";2019-05-11;2277414.5464536;1
"NEB 2003 - Techno-Vert";2019-05-22;2280814.0238546;1
"NEB 2003 - Techno-Vert";2019-06-02;2284213.5012555;1
"NEB 2003 - Techno-Vert";2019-06-13;2287612.9786564;1
"NEB 2003 - Techno-Vert";2019-06-24;2291012.4560573;1
"NEB 2003 - Techno-Vert";2019-07-05;2294411.9334582;1
"NEB 2003 - Techno-Vert";2019-07-16;2297749.1301336;1
"NEB 2003 - Techno-Vert";2019-07-27;2301034.4262045;1
"NEB 2003 - Techno-Vert";2019-08-07;2304319.7222754;1
"NEB 2003 - Techno-Vert";2019-08-18;2307605.0183462;1
"NEB 2003 - Techno-Vert";2019-08-29;2310890.3144171;1
"NEB 2003 - Techno-Vert";2019-09-09;2314175.6104879;1
"NEB 2003 - Techno-Vert";2019-09-20;2317460.9065589;1
"NEB 2003 - Techno-Vert";2019-10-01;2320746.2026297;1
"NEB 2003 - Techno-Vert";2019-10-12;2324138.9556773;1
"NEB 2003 - Techno-Vert";2019-10-23;2327531.7087248;1
"NEB 2003 - Techno-Vert";2019-11-03;2330924.4617723;1
"NEB 2003 - Techno-Vert";2019-11-14;2334317.2148199;1
"NEB 2003 - Techno-Vert";2019-11-25;2337709.9678674;1
"NEB 2003 - Techno-Vert";2019-12-06;2341102.7209149;1
"NEB 2003 - Techno-Vert";2019-12-17;2344495.4739625;1
"NEB 2003 - Techno-Vert";2019-12-28;2347888.22701;1
"NEB 2003 - Techno-Vert";2020-01-08;2350645.0398617;1
"NEB 2003 - Techno-Vert";2020-01-19;2353163.37514;1
"NEB 2003 - Techno-Vert";2020-01-30;2355681.7104182;1
"NEB 2003 - Techno-Vert";2020-02-10;2358200.0456964;1
"NEB 2003 - Techno-Vert";2020-02-21;2360718.3809747;1
"NEB 2003 - Techno-Vert";2020-03-03;2363236.7162529;1
"NEB 2003 - Techno-Vert";2020-03-14;2365759.9741769;1
"NEB 2003 - Techno-Vert";2020-03-25;2368305.3840061;1
"NEB 2003 - Techno-Vert";2020-04-05;2370850.7938353;1
"NEB 2003 - Techno-Vert";2020-04-16;2373396.2036647;1
"NEB 2003 - Techno-Vert";2020-04-27;2375941.6134939;1
"NEB 2003 - Techno-Vert";2020-05-08;2378487.0233231;1
"NEB 2003 - Techno-Vert";2020-05-19;2381032.4331525;1
"NEB 2003 - Techno-Vert";2020-05-30;2383577.8429817;1
"NEB 2003 - Techno-Vert";2020-06-10;2386123.2528109;1
"NEB 2003 - Techno-Vert";2020-06-21;2388668.6626402;1
"NEB 2003 - Techno-Vert";2020-07-02;2391214.0724695;1
"NEB 2003 - Techno-Vert";2020-07-13;2393759.4822987;1
"NEB 2003 - Techno-Vert";2020-07-24;2396304.892128;1
"NEB 2003 - Techno-Vert";2020-08-04;2398850.3019573;1
"NEB 2003 - Techno-Vert";2020-08-15;2401395.7117865;1
"NEB 2003 - Techno-Vert";2020-08-26;2403941.1216158;1
"NEB 2003 - Techno-Vert";2020-09-06;2406486.5314451;1
"NEB 2003 - Techno-Vert";2020-09-17;2409031.9412743;1
"NEB 2003 - Techno-Vert";2020-09-28;2411577.3511036;1
"NEB 2003 - Techno-Vert";2020-10-09;2414122.7609329;1
"NEB 2003 - Techno-Vert";2020-10-20;2416668.1707621;1
"NEB 2003 - Techno-Vert";2020-10-31;2419213.5805914;1
"NEB 2003 - Techno-Vert";2020-11-11;2421758.9904206;1
"NEB 2003 - Techno-Vert";2020-11-22;2424304.4002499;1
"NEB 2003 - Techno-Vert";2020-12-03;2426849.8100792;1
"NEB 2003 - Techno-Vert";2020-12-14;2429395.2199084;1
"NEB 2003 - Techno-Vert";2020-12-25;2431940.6297377;1
"NEB 2003 - Techno-Vert";2021-01-05;2434486.039567;1
"NEB 2003 - Techno-Vert";2021-01-16;2437031.4493962;1
"NEB 2003 - Techno-Vert";2021-01-27;2439576.8592255;1
"NEB 2003 - Techno-Vert";2021-02-07;2442122.2690548;1
"NEB 2003 - Techno-Vert";2021-02-18;2444667.678884;1
"NEB 2003 - Techno-Vert";2021-03-01;2447213.0887132;1
"NEB 2003 - Techno-Vert";2021-03-12;2449677.5391879;1
"NEB 2003 - Techno-Vert";2021-03-23;2452133.8937271;1
"NEB 2003 - Techno-Vert";2021-04-03;2454590.2482662;1
"NEB 2003 - Techno-Vert";2021-04-14;2457046.6028055;1
"NEB 2003 - Techno-Vert";2021-04-25;2459421.7118702;1
"NEB 2003 - Techno-Vert";2021-05-06;2460984.3661914;1
"NEB 2003 - Techno-Vert";2021-05-17;2462547.0205125;1
"NEB 2003 - Techno-Vert";2021-05-28;2464140.4700618;1
"NEB 2003 - Techno-Vert";2021-06-08;2465787.8112605;1
"NEB 2003 - Techno-Vert";2021-06-19;2467435.1524592;1
"NEB 2003 - Techno-Vert";2021-06-30;2469082.4936578;1
"NEB 2003 - Techno-Vert";2021-07-11;2470729.8348564;1
"NEB 2003 - Techno-Vert";2021-07-22;2472099.6747351;1
"NEB 2003 - Techno-Vert";2021-08-02;2473238.263514;1
"NEB 2003 - Techno-Vert";2021-08-13;2474376.8522928;1
"NEB 2003 - Techno-Vert";2021-08-24;2475515.4410717;1
"NEB 2003 - Techno-Vert";2021-09-04;2476867.715967;1
"NEB 2003 - Techno-Vert";2021-09-15;2478593.9415662;1
"NEB 2003 - Techno-Vert";2021-09-26;2480320.1671652;1
"NEB 2003 - Techno-Vert";2021-10-07;2482046.3927643;1
"NEB 2003 - Techno-Vert";2021-10-18;2483772.6183634;1
"NEB 2003 - Techno-Vert";2021-10-29;2485498.8439626;1
"NEB 2003 - Techno-Vert";2021-11-09;2487225.0695617;1
"NEB 2003 - Techno-Vert";2021-11-20;2488951.2951608;1
"NEB 2003 - Techno-Vert";2021-12-01;2490677.5207599;1
"NEB 2003 - Techno-Vert";2021-12-12;2492403.7463591;1
"NEB 2003 - Techno-Vert";2021-12-23;2494129.9719582;1
"NEB 2003 - Techno-Vert";2022-01-03;2495856.1975573;1
"NEB 2003 - Techno-Vert";2022-01-14;2497582.4231564;1
"NEB 2003 - Techno-Vert";2022-01-25;2499308.6487556;1
"NEB 2003 - Techno-Vert";2022-02-05;2501034.8743547;1
"NEB 2003 - Techno-Vert";2022-02-16;2502761.0999538;1
"NEB 2003 - Techno-Vert";2022-02-27;2504487.3255529;1
"NEB 2003 - Techno-Vert";2022-03-10;2506213.5511521;1
"NEB 2003 - Techno-Vert";2022-03-21;2507939.7767512;1
"NEB 2003 - Techno-Vert";2022-04-01;2509666.0023503;1
"NEB 2003 - Techno-Vert";2022-04-12;2511392.2279494;1
"NEB 2003 - Techno-Vert";2022-04-23;2513118.4535486;1
"NEB 2003 - Techno-Vert";2022-05-04;2514844.6791477;1
"NEB 2003 - Techno-Vert";2022-05-15;2516570.9047468;1
"NEB 2003 - Techno-Vert";2022-05-26;2518297.1303459;1
"NEB 2003 - Techno-Vert";2022-06-06;2520023.3559451;1
"NEB 2003 - Techno-Vert";2022-06-17;2521749.5815442;1
"NEB 2003 - Techno-Vert";2022-06-28;2523475.8071433;1
"NEB 2003 - Techno-Vert";2022-07-09;2525202.0327424;1
"NEB 2003 - Techno-Vert";2022-07-20;2526928.2583416;1
"NEB 2003 - Techno-Vert";2022-07-31;2528654.4839407;1
"NEB 2003 - Techno-Vert";2022-08-11;2530380.7095398;1
"NEB 2003 - Techno-Vert";2022-08-22;2532106.9351389;1
"NEB 2003 - Techno-Vert";2022-09-02;2533833.1607381;1
"NEB 2003 - Techno-Vert";2022-09-13;2535559.3863372;1
"NEB 2003 - Techno-Vert";2022-09-24;2537285.6119363;1
"NEB 2003 - Techno-Vert";2022-10-05;2539011.8375353;1
"NEB 2003 - Techno-Vert";2022-10-16;2540646.1723166;1
"NEB 2003 - Techno-Vert";2022-10-27;2542246.0480412;1
"NEB 2003 - Techno-Vert";2022-11-07;2543845.9237658;1
"NEB 2003 - Techno-Vert";2022-11-18;2545445.7994904;1
"NEB 2003 - Techno-Vert";2022-11-29;2546848.6300148;1
"NEB 2003 - Techno-Vert";2022-12-10;2548231.7560191;1
"NEB 2003 - Techno-Vert";2022-12-21;2549614.8820234;1
"NEB 2003 - Techno-Vert";2023-01-01;2550941.8072058;1
"NEB 2003 - Techno-Vert";2023-01-12;2551706.7241679;1
"NEB 2003 - Techno-Vert";2023-01-23;2552471.64113;1
"NEB 2003 - Techno-Vert";2023-02-03;2553236.5580921;1
"NEB 2003 - Techno-Vert";2023-02-14;2554003.0022889;1
"NEB 2003 - Techno-Vert";2023-02-25;2555266.2796088;1
"NEB 2003 - Techno-Vert";2023-03-08;2556813.4615706;1
"NEB 2003 - Techno-Vert";2023-03-19;2558360.6435324;1
"NEB 2003 - Techno-Vert";2023-03-30;2559907.8254942;1
"NEB 2003 - Techno-Vert";2023-04-10;2561900.1322213;1
"NEB 2003 - Techno-Vert";2023-04-21;2563991.3555629;1
"NEB 2003 - Techno-Vert";2023-05-02;2566082.5789045;1
"NEB 2003 - Techno-Vert";2023-05-13;2568173.8022461;1
"NEB 2003 - Techno-Vert";2023-05-24;2570265.0255877;1
"NEB 2003 - Techno-Vert";2023-06-04;2572356.2489293;1
"NEB 2003 - Techno-Vert";2023-06-15;2574447.4722709;1
"NEB 2003 - Techno-Vert";2023-06-26;2576538.6956124;1
"NEB 2003 - Techno-Vert";2023-07-07;2578629.9189541;1
"NEB 2003 - Techno-Vert";2023-07-18;2580721.1422956;1
"NEB 2003 - Techno-Vert";2023-07-29;2582812.3656373;1
"NEB 2003 - Techno-Vert";2023-08-09;2584903.5889788;1
"NEB 2003 - Techno-Vert";2023-08-20;2586994.8123205;1
"NEB 2003 - Techno-Vert";2023-08-31;2589086.035662;1
"NEB 2003 - Techno-Vert";2023-09-11;2591177.2590037;1
"NEB 2003 - Techno-Vert";2023-09-22;2593268.4823452;1
"NEB 2003 - Techno-Vert";2023-10-03;2595359.7056869;1
"NEB 2003 - Techno-Vert";2023-10-14;2597450.9290284;1
"NEB 2003 - Techno-Vert";2023-10-25;2599542.15237;1
"NEB 2003 - Techno-Vert";2023-11-05;2601633.3757116;1
"NEB 2003 - Techno-Vert";2023-11-16;2603724.5990532;1
"NEB 2003 - Techno-Vert";2023-11-27;2605815.8223948;1
"NEB 2003 - Techno-Vert";2023-12-08;2607907.0457364;1
"NEB 2003 - Techno-Vert";2023-12-19;2609998.269078;1
"NEB 2003 - Techno-Vert";2023-12-30;2612089.4924195;1
"NEB 2003 - Techno-Vert";2024-01-10;2614180.7157612;1
"NEB 2003 - Techno-Vert";2024-01-21;2616271.9391027;1
"NEB 2003 - Techno-Vert";2024-02-01;2618363.1624443;1
"NEB 2003 - Techno-Vert";2024-02-12;2620454.3857859;1
"NEB 2003 - Techno-Vert";2024-02-23;2622545.6091275;1
"NEB 2003 - Techno-Vert";2024-03-05;2624636.8324691;1
"NEB 2003 - Techno-Vert";2024-03-16;2626728.0558107;1
"NEB 2003 - Techno-Vert";2024-03-27;2628819.2791523;1
"NEB 2003 - Techno-Vert";2024-04-07;2630910.5024939;1
"NEB 2003 - Techno-Vert";2024-04-18;2633001.7258355;1
"NEB 2003 - Techno-Vert";2024-04-29;2635092.9491771;1
"NEB 2003 - Techno-Vert";2024-05-10;2637184.1725186;1
"NEB 2003 - Techno-Vert";2024-05-21;2639275.3958603;1
"NEB 2003 - Techno-Vert";2024-06-01;2640765.6245122;1
"NEB 2003 - Techno-Vert";2024-06-12;2641894.9466494;1
"NEB 2003 - Techno-Vert";2024-06-23;2643024.2687865;1
"NEB 2003 - Techno-Vert";2024-07-04;2644153.5909236;1
"NEB 2003 - Techno-Vert";2024-07-15;2645282.9130607;1
"NEB 2003 - Techno-Vert";2024-07-26;2646412.2351978;1
"NEB 2003 - Techno-Vert";2024-08-06;2647541.5573349;1
"NEB 2003 - Techno-Vert";2024-08-17;2648397.871188;1
"NEB 2003 - supply push";2000-07-25;607348.39720605;1
"NEB 2003 - supply push";2000-08-05;608665.94154091;1
"NEB 2003 - supply push";2000-08-16;609983.48587579;1
"NEB 2003 - supply push";2000-08-27;611301.03021065;1
"NEB 2003 - supply push";2000-09-07;612618.57454551;1
"NEB 2003 - supply push";2000-09-18;613936.11888039;1
"NEB 2003 - supply push";2000-09-29;615253.66321525;1
"NEB 2003 - supply push";2000-10-10;616675.95139062;1
"NEB 2003 - supply push";2000-10-21;618548.78812592;1
"NEB 2003 - supply push";2000-11-01;620656.6360725;1
"NEB 2003 - supply push";2000-11-12;622764.48401907;1
"NEB 2003 - supply push";2000-11-23;624872.33196565;1
"NEB 2003 - supply push";2000-12-04;626980.17991223;1
"NEB 2003 - supply push";2000-12-15;629088.02785881;1
"NEB 2003 - supply push";2000-12-26;631222.27129804;1
"NEB 2003 - supply push";2001-01-06;633620.4696639;1
"NEB 2003 - supply push";2001-01-17;635894.26292789;1
"NEB 2003 - supply push";2001-01-28;637950.3472636;1
"NEB 2003 - supply push";2001-02-08;640006.43159933;1
"NEB 2003 - supply push";2001-02-19;642062.51593505;1
"NEB 2003 - supply push";2001-03-02;644118.60027077;1
"NEB 2003 - supply push";2001-03-13;646174.68460649;1
"NEB 2003 - supply push";2001-03-24;648230.7689422;1
"NEB 2003 - supply push";2001-04-04;649908.06667081;1
"NEB 2003 - supply push";2001-04-15;651695.53620243;1
"NEB 2003 - supply push";2001-04-26;653483.00573407;1
"NEB 2003 - supply push";2001-05-07;655270.4752657;1
"NEB 2003 - supply push";2001-05-18;657057.94479733;1
"NEB 2003 - supply push";2001-05-29;658845.41432896;1
"NEB 2003 - supply push";2001-06-09;660632.8838606;1
"NEB 2003 - supply push";2001-06-20;662182.18165373;1
"NEB 2003 - supply push";2001-07-01;663550.0462633;1
"NEB 2003 - supply push";2001-07-12;665977.06398755;1
"NEB 2003 - supply push";2001-07-23;668404.0817118;1
"NEB 2003 - supply push";2001-08-03;670831.09943604;1
"NEB 2003 - supply push";2001-08-14;673258.11716029;1
"NEB 2003 - supply push";2001-08-25;675685.13488454;1
"NEB 2003 - supply push";2001-09-05;678112.15260878;1
"NEB 2003 - supply push";2001-09-16;680212.20883008;1
"NEB 2003 - supply push";2001-09-27;682707.00766155;1
"NEB 2003 - supply push";2001-10-08;685305.67332012;1
"NEB 2003 - supply push";2001-10-19;687904.3389787;1
"NEB 2003 - supply push";2001-10-30;690503.00463727;1
"NEB 2003 - supply push";2001-11-10;693101.67029584;1
"NEB 2003 - supply push";2001-11-21;695700.33595441;1
"NEB 2003 - supply push";2001-12-02;698321.47330678;1
"NEB 2003 - supply push";2001-12-13;700998.76965726;1
"NEB 2003 - supply push";2001-12-24;703226.4297677;1
"NEB 2003 - supply push";2002-01-04;705454.08987814;1
"NEB 2003 - supply push";2002-01-15;707681.74998858;1
"NEB 2003 - supply push";2002-01-26;709909.41009902;1
"NEB 2003 - supply push";2002-02-06;712137.07020946;1
"NEB 2003 - supply push";2002-02-17;714364.7303199;1
"NEB 2003 - supply push";2002-02-28;716599.4908622;1
"NEB 2003 - supply push";2002-03-11;718886.41433966;1
"NEB 2003 - supply push";2002-03-22;721257.52252179;1
"NEB 2003 - supply push";2002-04-02;723628.63070391;1
"NEB 2003 - supply push";2002-04-13;725999.73888603;1
"NEB 2003 - supply push";2002-04-24;728370.84706816;1
"NEB 2003 - supply push";2002-05-05;730741.95525029;1
"NEB 2003 - supply push";2002-05-16;733113.06343242;1
"NEB 2003 - supply push";2002-05-27;736588.94923279;1
"NEB 2003 - supply push";2002-06-07;741196.40983113;1
"NEB 2003 - supply push";2002-06-18;745803.87042946;1
"NEB 2003 - supply push";2002-06-29;750411.33102779;1
"NEB 2003 - supply push";2002-07-10;755018.79162613;1
"NEB 2003 - supply push";2002-07-21;759626.25222446;1
"NEB 2003 - supply push";2002-08-01;764233.7128228;1
"NEB 2003 - supply push";2002-08-12;769922.88933372;1
"NEB 2003 - supply push";2002-08-23;775638.65159932;1
"NEB 2003 - supply push";2002-09-03;781354.41386492;1
"NEB 2003 - supply push";2002-09-14;787070.17613052;1
"NEB 2003 - supply push";2002-09-25;792785.93839612;1
"NEB 2003 - supply push";2002-10-06;798630.6192096;1
"NEB 2003 - supply push";2002-10-17;804773.18790615;1
"NEB 2003 - supply push";2002-10-28;811638.56084522;1
"NEB 2003 - supply push";2002-11-08;818503.9337843;1
"NEB 2003 - supply push";2002-11-19;824967.87976192;1
"NEB 2003 - supply push";2002-11-30;830729.328557;1
"NEB 2003 - supply push";2002-12-11;836490.77735206;1
"NEB 2003 - supply push";2002-12-22;841848.48892698;1
"NEB 2003 - supply push";2003-01-02;847054.79904435;1
"NEB 2003 - supply push";2003-01-13;852540.41287998;1
"NEB 2003 - supply push";2003-01-24;860819.06389829;1
"NEB 2003 - supply push";2003-02-04;869097.7149166;1
"NEB 2003 - supply push";2003-02-15;874916.64966396;1
"NEB 2003 - supply push";2003-02-26;880188.85373101;1
"NEB 2003 - supply push";2003-03-09;885461.05779807;1
"NEB 2003 - supply push";2003-03-20;890733.26186513;1
"NEB 2003 - supply push";2003-03-31;896005.46593219;1
"NEB 2003 - supply push";2003-04-11;901504.10137849;1
"NEB 2003 - supply push";2003-04-22;906739.98674948;1
"NEB 2003 - supply push";2003-05-03;911975.87212047;1
"NEB 2003 - supply push";2003-05-14;917211.75749147;1
"NEB 2003 - supply push";2003-05-25;922447.64286245;1
"NEB 2003 - supply push";2003-06-05;928129.48919977;1
"NEB 2003 - supply push";2003-06-16;933978.57089945;1
"NEB 2003 - supply push";2003-06-27;939450.72681865;1
"NEB 2003 - supply push";2003-07-08;944781.53557015;1
"NEB 2003 - supply push";2003-07-19;949788.51687658;1
"NEB 2003 - supply push";2003-07-30;954723.53652853;1
"NEB 2003 - supply push";2003-08-10;959658.55618049;1
"NEB 2003 - supply push";2003-08-21;964593.57583245;1
"NEB 2003 - supply push";2003-09-01;970088.87865007;1
"NEB 2003 - supply push";2003-09-12;975625.89364161;1
"NEB 2003 - supply push";2003-09-23;981137.85538351;1
"NEB 2003 - supply push";2003-10-04;986649.81712539;1
"NEB 2003 - supply push";2003-10-15;992455.01170914;1
"NEB 2003 - supply push";2003-10-26;998325.36914664;1
"NEB 2003 - supply push";2003-11-06;1004195.7265841;1
"NEB 2003 - supply push";2003-11-17;1010066.0840216;1
"NEB 2003 - supply push";2003-11-28;1011165.1540983;1
"NEB 2003 - supply push";2003-12-09;1011213.9782376;1
"NEB 2003 - supply push";2003-12-20;1020221.532209;1
"NEB 2003 - supply push";2003-12-31;1031218.6400931;1
"NEB 2003 - supply push";2004-01-11;1035074.9376497;1
"NEB 2003 - supply push";2004-01-22;1038217.1541737;1
"NEB 2003 - supply push";2004-02-02;1041359.3706976;1
"NEB 2003 - supply push";2004-02-13;1044747.2839917;1
"NEB 2003 - supply push";2004-02-24;1050692.6697595;1
"NEB 2003 - supply push";2004-03-06;1056906.0682529;1
"NEB 2003 - supply push";2004-03-17;1063119.4667463;1
"NEB 2003 - supply push";2004-03-28;1069133.7009027;1
"NEB 2003 - supply push";2004-04-08;1075128.0186254;1
"NEB 2003 - supply push";2004-04-19;1081122.3363481;1
"NEB 2003 - supply push";2004-04-30;1087116.6540708;1
"NEB 2003 - supply push";2004-05-11;1091853.7526157;1
"NEB 2003 - supply push";2004-05-22;1095237.9790398;1
"NEB 2003 - supply push";2004-06-02;1098622.2054639;1
"NEB 2003 - supply push";2004-06-13;1101809.317353;1
"NEB 2003 - supply push";2004-06-24;1103025.2838933;1
"NEB 2003 - supply push";2004-07-05;1104241.2504335;1
"NEB 2003 - supply push";2004-07-16;1112638.0196216;1
"NEB 2003 - supply push";2004-07-27;1123727.5898025;1
"NEB 2003 - supply push";2004-08-07;1129182.1057332;1
"NEB 2003 - supply push";2004-08-18;1134636.621664;1
"NEB 2003 - supply push";2004-08-29;1140091.1375948;1
"NEB 2003 - supply push";2004-09-09;1145336.225185;1
"NEB 2003 - supply push";2004-09-20;1150143.8722764;1
"NEB 2003 - supply push";2004-10-01;1154570.1987742;1
"NEB 2003 - supply push";2004-10-12;1158996.525272;1
"NEB 2003 - supply push";2004-10-23;1163422.8517699;1
"NEB 2003 - supply push";2004-11-03;1167849.1782677;1
"NEB 2003 - supply push";2004-11-14;1173121.216597;1
"NEB 2003 - supply push";2004-11-25;1178710.3968633;1
"NEB 2003 - supply push";2004-12-06;1184335.9423673;1
"NEB 2003 - supply push";2004-12-17;1189961.4878713;1
"NEB 2003 - supply push";2004-12-28;1194854.566774;1
"NEB 2003 - supply push";2005-01-08;1199472.9707013;1
"NEB 2003 - supply push";2005-01-19;1204091.3746285;1
"NEB 2003 - supply push";2005-01-30;1208709.7785558;1
"NEB 2003 - supply push";2005-02-10;1213532.5821989;1
"NEB 2003 - supply push";2005-02-21;1218432.0357354;1
"NEB 2003 - supply push";2005-03-04;1223331.4892719;1
"NEB 2003 - supply push";2005-03-15;1228230.9428084;1
"NEB 2003 - supply push";2005-03-26;1233010.9640548;1
"NEB 2003 - supply push";2005-04-06;1237779.0420721;1
"NEB 2003 - supply push";2005-04-17;1242547.1200894;1
"NEB 2003 - supply push";2005-04-28;1247260.1578924;1
"NEB 2003 - supply push";2005-05-09;1251725.514731;1
"NEB 2003 - supply push";2005-05-20;1256495.0171946;1
"NEB 2003 - supply push";2005-05-31;1261378.5742676;1
"NEB 2003 - supply push";2005-06-11;1266262.1313406;1
"NEB 2003 - supply push";2005-06-22;1268497.5715392;1
"NEB 2003 - supply push";2005-07-03;1270144.5413213;1
"NEB 2003 - supply push";2005-07-14;1271791.5111034;1
"NEB 2003 - supply push";2005-07-25;1273438.4808855;1
"NEB 2003 - supply push";2005-08-05;1275133.1362429;1
"NEB 2003 - supply push";2005-08-16;1277304.6473541;1
"NEB 2003 - supply push";2005-08-27;1279476.1584652;1
"NEB 2003 - supply push";2005-09-07;1281141.6200559;1
"NEB 2003 - supply push";2005-09-18;1282617.3130763;1
"NEB 2003 - supply push";2005-09-29;1284093.0060968;1
"NEB 2003 - supply push";2005-10-10;1285568.6991173;1
"NEB 2003 - supply push";2005-10-21;1287044.3921377;1
"NEB 2003 - supply push";2005-11-01;1288555.457452;1
"NEB 2003 - supply push";2005-11-12;1290066.5227663;1
"NEB 2003 - supply push";2005-11-23;1291540.0872364;1
"NEB 2003 - supply push";2005-12-04;1292638.643264;1
"NEB 2003 - supply push";2005-12-15;1293737.1992916;1
"NEB 2003 - supply push";2005-12-26;1294835.7553192;1
"NEB 2003 - supply push";2006-01-06;1295934.3113468;1
"NEB 2003 - supply push";2006-01-17;1297032.8673744;1
"NEB 2003 - supply push";2006-01-28;1298217.0224922;1
"NEB 2003 - supply push";2006-02-08;1299401.17761;1
"NEB 2003 - supply push";2006-02-19;1300793.8346973;1
"NEB 2003 - supply push";2006-03-02;1302551.3702311;1
"NEB 2003 - supply push";2006-03-13;1304308.9057649;1
"NEB 2003 - supply push";2006-03-24;1306066.4412986;1
"NEB 2003 - supply push";2006-04-04;1307823.9768324;1
"NEB 2003 - supply push";2006-04-15;1309521.994798;1
"NEB 2003 - supply push";2006-04-26;1311115.8570192;1
"NEB 2003 - supply push";2006-05-07;1312709.7192404;1
"NEB 2003 - supply push";2006-05-18;1313925.1177719;1
"NEB 2003 - supply push";2006-05-29;1314998.5924197;1
"NEB 2003 - supply push";2006-06-09;1316072.0670676;1
"NEB 2003 - supply push";2006-06-20;1317145.5417154;1
"NEB 2003 - supply push";2006-07-01;1318205.6162003;1
"NEB 2003 - supply push";2006-07-12;1319131.6890557;1
"NEB 2003 - supply push";2006-07-23;1320057.7619111;1
"NEB 2003 - supply push";2006-08-03;1320983.8347665;1
"NEB 2003 - supply push";2006-08-14;1321768.9361083;1
"NEB 2003 - supply push";2006-08-25;1322554.0374502;1
"NEB 2003 - supply push";2006-09-05;1323339.138792;1
"NEB 2003 - supply push";2006-09-16;1324124.2401339;1
"NEB 2003 - supply push";2006-09-27;1324909.3414757;1
"NEB 2003 - supply push";2006-10-08;1325585.9041401;1
"NEB 2003 - supply push";2006-10-19;1326262.4668044;1
"NEB 2003 - supply push";2006-10-30;1326926.0580888;1
"NEB 2003 - supply push";2006-11-10;1327566.9494581;1
"NEB 2003 - supply push";2006-11-21;1328207.8408274;1
"NEB 2003 - supply push";2006-12-02;1328848.7321967;1
